PC1_3d,PC2_3d,PC3_3d,cluster
6461.500164375152,-0.049994688848054816,0.5582013839924549,0
6462.500145742249,0.35843777928343296,-0.14604779252113587,0
6463.500132569414,0.1787994028076912,0.000960588743634128,0
6464.500145175963,0.09595689097293356,-0.11581014610704946,0
6465.500174155853,-0.013653867151597601,0.05793593320908837,0
6466.500111950396,0.299722571692114,-0.5533625705724448,0
6467.5001524756135,0.25837417403606044,-0.47489900846518807,0
6468.500205310143,0.18097559443089045,-0.36858312953405514,0
6469.500132296695,0.34227186935459375,-0.7824067846343962,0
6470.500142551916,0.543319299089797,-1.0083690474688587,0
6471.500122843532,0.5020093546663663,-1.0681543523601142,0
6472.500219886552,0.4838176594076486,-0.9348730344307957,0
6473.500178487196,0.531139949981008,-1.0222184477620513,0
6474.500211576373,0.3881318324123665,-0.930987327813151,0
6475.5001407517675,0.5687719562271175,-1.1175645338085485,0
6476.500210559707,0.40239719804705787,-0.9588169056320799,0
6477.500220318055,0.4127144381428086,-0.923519497283165,0
6478.500129253673,0.7472155384701522,-1.302612341016651,0
6479.50010746897,0.7328631879352759,-1.2542464907786433,0
6480.500179554014,0.5727341633406321,-1.0678205631320687,0
6481.500204754175,0.6816931504427038,-1.1319969523145141,0
6482.500166381145,1.0243962483719182,-1.7094814936019076,0
6483.500199206549,0.572864408963329,-1.2257654560579736,0
6484.500205957781,0.505667347974081,-1.1143314311359853,0
6485.5001478406,0.8712815896867819,-1.7275133790327846,0
6486.500120661781,0.9570057677332755,-2.1205911669429804,0
6487.500207208445,0.7392016174706223,-1.6547787980050683,0
6488.500189008742,0.8250560325661753,-2.002351553796321,0
6489.500140282343,1.2967231058073778,-2.764769460636113,0
6490.500085194449,1.4043687127141267,-3.124806624676074,0
6491.500144782708,1.2691010704379884,-2.927984169078384,0
6492.500158192321,1.6852774284551835,-3.3164293982933923,0
6493.500137352684,1.5996766901109738,-3.314031850926975,0
6494.500112516025,1.5389656483668288,-3.3315455682360273,0
6495.500087279776,1.458964041840825,-3.5646107349357883,0
6496.500207879366,1.2383192679434993,-2.860202680608406,0
6497.500107308852,1.058728648409282,-3.066274873665083,0
6498.500180266481,0.8988189780454331,-2.3554513466163804,0
6499.5001471874175,1.1105760726993106,-2.6422066252880723,0
6500.500125675334,1.559018821634874,-3.1466004585134653,0
6501.500063154411,1.489808630651762,-3.3137221778961523,0
6502.500148238941,1.4294197967717261,-2.9808885933056986,0
6503.500097748224,1.0816182150988378,-2.6423360595177887,0
6504.500101817054,1.2132603041843422,-2.574689468310157,0
6505.500116576497,1.1717195095924526,-2.7250592702493384,0
6506.500152439873,1.2887219457694188,-2.7376310872040377,0
6507.500141532177,1.3458244923312817,-2.4827342003609534,0
6508.500164352312,1.3050097920409442,-2.0320571804282546,0
6509.500172286145,1.2883586141060297,-1.8821024600880092,0
6510.500111566409,1.4315114359564238,-1.9716122322254563,0
6511.500169395503,1.4377429774877073,-1.8618088537733066,0
6512.500100874718,1.4359411833338012,-2.061065160557751,0
6513.500123766419,1.7537131404103363,-2.0460502130032365,0
6514.500099172973,1.4794402605319985,-1.7995323237144447,0
6515.500113878121,1.3697075884830785,-1.6127914838114001,0
6516.500145491988,0.4315926044854108,-0.03734179471142214,0
6517.500155886688,0.19927765415826,0.27638072569902533,0
6518.500141024198,0.4845853710801348,-0.14030575297743422,0
6519.500217605668,0.6048163618508007,-0.5592491501196382,0
6520.5001689279725,1.0460180862078527,-1.5963546694089132,0
6521.500222714742,0.9625318909738853,-1.146949147831506,0
6522.500101069262,1.106649393945235,-1.5101241485947507,0
6523.500143974141,1.0025019348654571,-1.1626278903157707,0
6524.500180641685,0.9170882551341799,-0.8791415224178222,0
6525.500164364162,0.8967680966093647,-0.8345399430146411,0
6526.500184221797,0.8544081549937005,-0.6423022145821007,0
6527.500194187053,0.484986399918685,-0.14812636021835388,0
6528.500154240209,0.51953916271014,-0.17411435287273955,0
6529.500140621273,0.5191600841738953,-0.3037966535721827,0
6530.500251349381,0.36682284475445076,0.1727680392796502,0
6531.5002388519815,0.610804900968313,-0.3200986591363774,0
6532.500169681639,0.6460497272298353,0.025282972609183035,0
6533.5002010198305,0.17763201925394764,0.17927854463425638,0
6534.500179078751,0.37591024913949483,-0.24594090160907456,0
6535.500173120446,0.048098627233924086,0.48177160706205846,0
6536.5001813401195,0.27789380615616394,0.06965705326125346,0
6537.500178210783,0.4912273864527103,-0.5738757408658026,0
6538.500210719162,0.6510543062295373,-0.8477878636462641,0
6539.50020232969,0.55405263806292,-0.893290660324344,0
6540.5001782434165,0.5691027687886895,-1.1097590666028976,0
6541.500165386956,0.397506393805591,-0.9230596591497825,0
6542.500160246826,0.2358557663139928,-0.3414561858399982,0
6543.500142249378,0.051577175445161445,-0.10737151146933473,0
6544.500207207482,0.2346121986617227,-0.2793180645716704,0
6545.500237479849,-0.0428794802852304,0.891870891951846,0
6546.500174425529,0.16084949736712548,0.17752835914363777,0
6547.500173793775,-0.10604349067507945,0.7086286014914133,0
6548.500254231894,-0.14827717776678653,0.9693212149828543,0
6549.5002167971425,-0.2303225514190839,1.0492025402439955,0
6550.500221212685,-0.12025888469831178,1.398062380542481,0
6551.500182651244,-0.20079603831304624,1.0746400705150068,0
6552.500224695626,-0.3450396101575082,1.7434818538996124,0
6553.500215790451,-0.3276581676015321,1.4402024065656662,0
6554.50027824995,-0.4670792859680867,1.968888884361697,0
6555.500243035495,-0.1702854473349082,1.6303914421742958,0
6556.5002062058575,-0.14062321558742547,1.3481844783672547,0
6557.500190621936,-0.13921394513482097,1.2087305816240321,0
6558.500221075918,-0.12285943338359133,1.166025059760553,0
6559.500311544786,-0.534404781430205,1.9613904781884997,0
6560.500269487762,-0.27223304416289057,1.2636505503654114,0
6561.500315639883,-0.3423888552030309,1.607348879527737,0
6562.500191453375,0.11230945965649705,0.4419039345433722,0
6563.5002258070335,-0.1350270209785896,0.8889718449539283,0
6564.500240445257,-0.01640847517414814,0.8936882814219574,0
6565.500230901807,-0.37754047905252813,1.4178439494753377,0
6566.500271277671,-0.15558571318287215,1.3834565273896613,0
6567.500215115118,-0.2292882811658007,1.6180986760614655,0
6568.500312837387,-0.53530382236107,1.607951360928019,0
6569.500214902806,-0.40475668982527513,1.7307408886353086,0
6570.500255796173,-0.39686009457902116,1.4900908862034405,0
6571.500241202535,-0.5057272703613651,1.9488220520458086,0
6572.500280065232,-0.3156623600102069,1.4739454134957495,0
6573.500234108337,-0.2639291886843,1.4059604078146146,0
6574.5002219775515,-0.1758937597099526,1.080092149235126,0
6575.500242803981,0.020723191593072805,0.9800519846978683,0
6576.500240505053,-0.1260658606296795,1.0526179192864615,0
6577.500267517932,-0.30307983128774585,1.9003259952622948,0
6578.500257590128,-0.4180250714839574,1.721588019233962,0
6579.500204200231,-0.2599102807400992,1.4275729005621443,0
6580.500185689379,-0.3567281884498195,1.500377512563422,0
6581.500198446682,-0.3926069365386992,1.6750069300786443,0
6582.5001978466835,-0.35430099174380003,1.3562754821973297,0
6583.500218662951,-0.12958994673477395,1.046859611918714,0
6584.5001654411135,-0.15271077795740529,1.0127303573914088,0
6585.500203965181,-0.0020133418463025225,0.4798244800626307,0
6586.500213669695,-0.11681417581195315,0.8809190034025075,0
6587.50018544048,-0.17265003252731784,1.075079694933934,0
6588.500216979116,-0.00029502490127985924,0.8367880644209259,0
6589.500223498771,-0.04304664287673767,0.8577700115374338,0
6590.500238313622,0.0380302570395318,0.6293272051014275,0
6591.500164611964,0.13755854876890472,0.6474801309238187,0
6592.500134032428,0.059196399770323385,0.5927325830923178,0
6593.500142093638,-0.07232633658092225,0.7661617399162309,0
6594.500120562201,0.17747782499732281,0.6286448395879637,0
6595.500188669955,-0.22982921285922592,1.1963624278573826,0
6596.500175521243,-0.3632627085355645,1.5273641053625748,0
6597.5002326753365,-0.45776057350883104,1.6498288163948918,0
6598.500142335222,-0.2981360702356689,1.2124966815126192,0
6599.500175034027,-0.376304742711444,1.225897205564877,0
6600.500191832734,-0.2988668749745469,1.0317185135851161,0
6601.500129762616,-0.37828899087653417,1.084218133040042,0
6602.5002023010775,-0.5205973891803473,1.170893414775402,0
6603.5001456125565,-0.30440619680955494,0.7446804707739274,0
6604.500120534858,-0.22885880322128813,0.4111111115611149,0
6605.500178774391,-0.30434693349380815,0.7669409454680504,0
6606.500160381346,-0.01857685682044929,0.10515674795263523,0
6607.50021070303,0.025330087162204765,0.10020137468301829,0
6608.500230014411,-0.10146080171336283,0.17316066803495236,0
6609.50018340356,0.07199595809155362,0.043661031492226623,0
6610.500187204523,0.08280799721611112,-0.22538064144921566,0
6611.50023687922,-0.02055298962822394,0.0073108497636969975,0
6612.500214852732,-0.014296833835976793,-0.0027089570722191453,0
6613.500207260739,0.0672601447428033,-0.10133099311091881,0
6614.500191847781,0.2717950982534586,-0.5354983925905165,0
6615.500221385333,0.26244719208041567,-0.38926714346991337,0
6616.500187681518,0.2866913290736514,-0.44876934809185864,0
6617.500243622111,0.1288407142089399,-0.28518364698280363,0
6618.500179333365,0.18924000973459737,-0.44192543700598463,0
6619.5001906309935,0.177217424552741,-0.4149577410508025,0
6620.500211428461,-0.019601469616520067,0.01086097922800433,0
6621.500254320377,-0.3417054947827435,0.7715246733427381,0
6622.500199618191,0.2535490670175891,-0.49345664023655694,0
6623.50021958344,-0.035176702633133286,-0.017217332374135506,0
6624.50016186582,0.30398533826214874,-0.4327687790629539,0
6625.500243111353,0.13368169553582648,0.14769798617347293,0
6626.500210344847,-0.2521248764424001,1.0951640370633304,0
6627.500205445882,-0.1596547418708373,0.6763999505611654,0
6628.500178498982,-0.10564071051811605,0.05723702225684254,0
6629.5002412909525,-0.1601612598639179,0.31373832910742394,0
6630.500222944314,0.5675247958378519,-0.6961802401904615,0
6631.500333384979,0.8256834486995137,-0.6167095184000478,0
6632.500408689477,0.934993727806372,-1.0777574571767756,0
6633.500328240611,0.46478382830926235,-0.6479148192443949,0
6634.5003535846245,0.8840071424915851,-1.0747487960964088,0
6635.500235450192,0.613014632978491,-0.8842748591946166,0
6636.500266245046,0.8550051421206314,-1.3172307595514372,0
6637.500258963852,0.4081369251782407,-0.6240703962386596,0
6638.500344110503,0.4950750543244547,-0.7852895330566184,0
6639.500341714679,0.6625838809928303,-1.071698071052486,0
6640.500326664632,1.0193024265951218,-1.3068763999705741,0
6641.500228501781,0.8354166936384204,-1.527683127003764,0
6642.500279318142,0.9020833068487872,-1.7248761027996065,0
6643.500230509411,0.8598040603727292,-1.697032652940026,0
6644.500198453895,0.8319452089125624,-1.5266400709895656,0
6645.500127711059,0.7033074301796167,-1.5165480436871008,0
6646.5002399195855,0.6137818736282706,-1.2218348645597534,0
6647.500167138671,0.9246443755989477,-1.8038285351562495,0
6648.500138797559,0.7801894327437261,-1.4853676417693136,0
6649.5001499159425,0.4024610484484108,-0.8085058911254696,0
6650.500219527456,0.5059167541186637,-0.9324158376717462,0
6651.500138737971,0.5451232677398763,-1.2300131261373983,0
6652.500286205113,0.8224975739399807,-1.4423136941653416,0
6653.500164559052,0.4594330764924501,-0.9224657987876195,0
6654.500320603207,1.1796055703581743,-1.9480251685132215,0
6655.500177567277,0.4286054420508251,-0.7692334581289957,0
6656.500295100012,0.614146565687789,-1.1295883919363447,0
6657.50018693793,0.4774187860836363,-1.1272584553139153,0
6658.500183160711,0.4357289333609826,-1.0464008179174127,0
6659.50007269867,0.4706528362578542,-1.1032858547240159,0
6660.500251582256,1.0163282431194733,-1.6745069682946447,0
6661.500276566727,1.008726396714363,-1.4170735624028596,0
6662.5001342129335,0.5888747161272364,-1.172329211435148,0
6663.500248831182,0.4509588083250298,-0.5301333387559589,0
6664.500247207974,0.6690398384417054,-0.9057666758627073,0
6665.50021407594,0.5664807933886238,-0.7743954500340854,0
6666.500144145451,1.0129796902494246,-0.9749129311962754,0
6667.500169730938,0.557133757052131,-0.5281605593389199,0
6668.500183137114,0.7347524691601408,-0.5174898209076204,0
6669.500138390204,0.39937322353006993,-0.5502989072194275,0
6670.500204216704,0.29359145560483246,-0.10269901001794848,0
6671.5002064798955,0.13446539803053673,0.05865258216896778,0
6672.500292953187,0.37046725786853935,-0.30609237768820047,0
6673.500269146443,0.4778289126248097,-0.39654548113556815,0
6674.500137946657,0.16569197158519575,0.3826065626981601,0
6675.500241204954,-0.1437095168687477,0.7384416060295602,0
6676.5002704837425,-0.02897953880781165,0.5973158792474803,0
6677.500225150078,0.025876747047907923,0.4532541697385746,0
6678.500185512456,0.10882496215135949,0.4837948995386818,0
6679.50023853923,0.06411555611983177,0.15410631294103336,0
6680.500231047292,0.2643059150620004,-0.0291207370303291,0
6681.500313645461,0.30988905421433177,-0.3254874667772877,0
6682.5002176533,0.16735201612274045,0.00176128875276066,0
6683.5001537778435,0.22162194049667103,-0.1503882105907263,0
6684.5001314026495,0.24697364297950722,-0.24544315381022608,0
6685.500177172858,-0.3636468037970554,1.366981452845143,0
6686.500141877461,-0.17535075553061066,1.1650051859129968,0
6687.50022463953,-0.2966709556579004,1.4069858984187837,0
6688.500219674863,-0.5438659980547353,1.7912930980066437,0
6689.5001886334685,-0.281624168528857,1.5093053290741274,0
6690.500194093678,-0.48009541058574906,1.9777750787777644,0
6691.500281111771,-0.5626412839328402,2.383230009471449,0
6692.500270943952,-0.44845624690000574,1.9635768399289157,0
6693.500203635563,-0.3638133025252328,1.7638174132532856,0
6694.500192642257,-0.36191476311143367,1.6152594553653299,0
6695.500217463583,-0.2381973870190079,1.5326943972466858,0
6696.500226772862,-0.18474824538825832,1.2601715212726425,0
6697.50030794423,-0.32853795608677716,1.6032012592575406,0
6698.500251679293,-0.1599355148438028,1.4658900117973452,0
6699.500306475753,0.04648348397389333,1.4515384383072976,0
6700.500367156763,0.49257094152096026,0.9880431315244345,0
6701.500480943017,0.37307487787431637,1.021871899863396,0
6702.50047518809,0.6029028259105385,1.1882778634715765,0
6703.50055834074,1.0410681662881252,0.5426669446004391,0
6704.5005175095375,1.2942990237125727,-0.26687082255261035,0
6705.500487240361,0.9252778088294328,-0.027469781558488098,0
6706.500568267813,1.199201259872312,0.0907601684725801,0
6707.500445991124,0.9481327631873733,0.14422622703894372,0
6708.500416705063,0.7509557563806787,0.25983416975098333,0
6709.5004395203305,0.7796048214592883,0.13478241008942038,0
6710.500395946892,0.9766337964751077,-0.041410898498346956,0
6711.500458695162,0.6997484898930372,0.15087217790865132,0
6712.500367809472,0.9646631346705802,0.11136525190709015,0
6713.500400029308,0.49559352788316435,0.5016265145883773,0
6714.500429841404,0.509996593107732,0.7790332686612006,0
6715.500384247204,0.24099854208169877,1.0736754073675914,0
6716.500290406528,0.5204802521039623,0.6949501460297274,0
6717.5003557358195,0.22841672242279848,1.2190746002355484,0
6718.500325400582,0.5394120280682875,0.8157916733696335,0
6719.500367546915,0.32293279155686544,1.2495710304238128,0
6720.500342920032,0.8047260293648344,0.9575903101298016,0
6721.500464396268,0.38590068445829234,1.2042979194281416,0
6722.500376809533,0.8043567670331037,0.49179811984467287,0
6723.500417790345,0.6854272719211788,0.40879306837645674,0
6724.50031013357,1.1083719076894842,0.0704249470701435,0
6725.500343041591,0.5159582594836835,0.7633997725286502,0
6726.50022637879,0.8736905110784384,0.2990510442062929,0
6727.500242945067,0.12678298093349738,1.1702583408229936,0
6728.500248800894,-0.19354998782250463,1.0778836915693932,0
6729.500239009448,0.01973255289862297,1.0499446698613868,0
6730.500300313355,0.1925132873603635,1.181547211903443,0
6731.500303132456,0.10800071100805002,0.8114532055567715,0
6732.500333935758,0.5841971187063489,0.4593371287199779,0
6733.500273185866,0.49434054762567503,0.4598310085656743,0
6734.500261312399,0.6625853519344338,0.5658342052902082,0
6735.500226915582,0.3698002409257827,0.6458988556060218,0
6736.500231936245,-0.2459453024639368,1.2492891211799406,0
6737.500310840716,-0.10731093449204009,1.5979241440153793,0
6738.500378554937,0.2418489351108991,0.9721461375397665,0
6739.500265851675,0.04444853412485501,1.1663396737984157,0
6740.5002901274,0.08483234102183138,1.0230738354651783,0
6741.5003106973645,-0.10275042108800707,1.3425606156614684,0
6742.500285714708,0.039819372330793856,1.2215535410961165,0
6743.500282771821,-0.2877261643011561,1.4997868135967183,0
6744.5002393806435,-0.3241266975859813,1.7089947006972162,0
6745.500298121334,-0.11706458898866082,1.2110773099627,0
6746.500251316078,-0.2855231708599241,1.4158157116872652,0
6747.50027759475,-0.21254024869993093,1.1481297940674466,0
6748.500251306566,-0.11012658174352925,1.2782419356209114,0
6749.50026616395,-0.06523303553586492,0.9934508112293133,0
6750.500263645613,-0.42043583108925925,1.7668306017411874,0
6751.500237921238,-0.24256625327147785,1.1932283527556498,0
6752.500265308101,-0.31044797060894613,1.4229301468323192,0
6753.500260011793,-0.3670949790859044,1.4058462220755377,0
6754.500255150044,-0.5368991296722287,2.0790182230484247,0
6755.50022359586,-0.42499489195705087,1.8105748145845315,0
6756.500196392855,-0.5307563932900151,1.8931331136616427,0
6757.500197162098,-0.4111547755732945,1.7384744198419566,0
6758.5001651960665,-0.40201620861834303,1.652453770821461,0
6759.50023504303,-0.5740104732793232,2.1658132206764393,0
6760.500249555259,-0.376098505076219,1.528116829926986,0
6761.500241286202,-0.6483244761426687,2.1105896574846525,0
6762.500188995544,-0.39238957033124566,1.8590014264644452,0
6763.500266941369,-0.7156165739820577,2.3748874155595443,0
6764.500164075635,-0.49922250962721315,1.753988908035191,0
6765.500187194504,-0.5166141453134072,1.573952783517426,0
6766.500224041708,-0.5485149589095265,2.089481664882791,0
6767.500295290275,-0.29628077993210494,1.5528558679095075,0
6768.500311988734,0.011245591852539169,1.5236739123057716,0
6769.500350553235,0.30339758619320617,1.4719807262376203,0
6770.500406897648,1.8198505753621252,-1.0085052591212742,0
6771.500315459353,0.7879246216442305,0.7197469549331413,0
6772.500430840471,1.0136330865550378,1.5073813579028894,0
6773.500478418484,2.106173237469197,0.09107480848946613,0
6774.5002874555585,0.622574356217407,0.7659701506744432,0
6775.500516076135,1.4900029286077738,0.12221468283503058,0
6776.500490219268,1.3706258767503519,0.7584767599344301,0
6777.500594304607,2.055200734441176,-0.9991516306517112,0
6778.500495084211,1.6868061345132916,-0.025556000701889823,0
6779.500550622336,1.7305494925813671,0.27105866192873024,0
6780.500441423628,1.2380141767804567,0.20459619120233896,0
6781.500447174942,1.0000162478486703,0.5331929281533613,0
6782.500355781859,0.9566839786816872,0.506504942269561,0
6783.5003907701885,0.7014145918319652,1.310382164046783,0
6784.500295855886,0.5434673511570182,1.294827958752511,0
6785.5003725152565,0.4843201036546219,1.7052986827438232,0
6786.500275140728,1.2592789786694252,0.8238063815385059,0
6787.500231518631,0.2836071799194207,1.0988685642127773,0
6788.500161860198,0.8571754838189942,0.49549051308955927,0
6789.500267008343,-0.12158923340416516,1.9233608646218312,0
6790.500150216114,0.6086503683318317,1.1850583960506909,0
6791.500550041967,1.7594116984077404,-0.10278286851334992,0
6792.500319391434,1.7947347657732722,-0.7850459569645055,0
6793.500356086371,1.6710843352419265,-0.6219883145785412,0
6794.500342314771,2.0028317885975184,-0.862435031746973,0
6795.500412740046,1.5253887072426975,-0.32747118691088056,0
6796.500307108689,1.6106751572330562,-0.5095852676155737,0
6797.500305486146,1.229152412253994,-0.2647179062917383,0
6798.500321510397,0.8464070376961823,0.4912018351985464,0
6799.500242691896,0.8922404510100942,0.40067498244529975,0
6800.500221820355,0.7109338165953891,0.33898945537898645,0
6801.500238320084,0.6557602922397959,0.36270854416508214,0
6802.500205625018,0.48305850698732006,0.4993640240594017,0
6803.500347067393,0.6984103238850969,0.8189820601837854,0
6804.500269319912,0.5783641955681716,0.6317302275283189,0
6805.500280203794,0.5394954641365215,0.9593558346619142,0
6806.5002829362775,0.5845952562786897,0.9472120358871708,0
6807.500229540893,0.0006663603594088113,1.6448319471930202,0
6808.500256916115,0.25992604210166437,1.3910272105391914,0
6809.500206852606,0.27520263796421685,0.9071071655294739,0
6810.5002382735065,0.19744362960224204,1.100844268281661,0
6811.500255816696,-0.037823093163961784,1.2162313709984185,0
6812.500216269139,0.11606015592184774,1.132544717616691,0
6813.500217188408,-0.3068354368696101,2.2312555472256026,0
6814.500227441735,-0.40003950535922356,2.6751070269712454,0
6815.50016261582,-0.2407330246325698,1.893973034336688,0
6816.500178506256,-0.5749451420226989,3.0547470686149407,0
6817.500215187783,-0.6482210921361009,2.8972518787387824,0
6818.500154801962,-0.6435002219508276,3.2673954630004958,0
6819.500113764536,-0.7073786846385346,2.7895758316913013,0
6820.500106947293,-0.4895369792756706,2.7804893533597985,0
6821.500190333682,-0.6865001326863929,2.734425712240052,0
6822.500123272287,-0.6926188537590712,2.925488134883452,0
6823.500156391399,-0.8284725867287864,2.9559406181005805,0
6824.500165592937,-0.7324959090933109,2.6241848142810826,0
6825.5000650391075,-0.6695154435936029,2.1311701123119033,0
6826.5001066370405,-0.727237030330639,2.450500960269364,0
6827.500119034353,-0.6135966796147782,2.393994178958073,0
6828.500100520451,-0.5729242456311693,1.8491329850039755,0
6829.500163385377,-0.9256387674498789,2.7287082486054803,0
6830.5000938337525,-0.6506567477223835,2.047537001022564,0
6831.500101680926,-0.7385557591432426,2.440575326865762,0
6832.500070809372,-0.7509169821101676,2.435335931793217,0
6833.500090902107,-0.9705048163013815,3.006904636624243,0
6834.500093317664,-0.9874458745722767,3.0164863657415077,0
6835.500235041824,-0.2925702881684173,2.326431225448031,0
6836.50011950486,-0.4945161388869026,1.9160859584934613,0
6837.500136964315,-0.4783809710399322,2.40652736003181,0
6838.50017686271,-1.04978626696547,3.2615712487376385,0
6839.500148415512,-0.9563609948684079,3.2427524265845884,0
6840.50013241257,-0.9922024569483708,3.309383939458049,0
6841.5001026945165,-0.9191211663840804,3.2919727243404466,0
6842.5001334975295,-1.1045121069628205,3.765979423425215,0
6843.500071403756,-0.7873139141936852,2.865769075190578,0
6844.500070581358,-0.8880593909861301,2.7347164157691317,0
6845.500103670406,-0.9694633673289971,2.288329272316651,0
6846.500121129608,-0.8944280016312086,1.7096668201336709,0
6847.500062620718,-0.8511284541320734,2.0215396379343336,0
6848.50006356993,-0.9004133775319395,2.062479310862671,0
6849.50017287038,-0.7858230921341711,2.106665206710125,0
6850.500060807891,-0.7876236137833068,1.5661089513015622,0
6851.500168054332,-0.9166906191815059,2.7567844838151214,0
6852.500179949345,-0.7622550534961113,2.0792565279887514,0
6853.500150215777,-0.6677625743618985,1.9823715498741459,0
6854.5001798623225,-0.6068471145659087,1.824465141929411,0
6855.500162241928,-0.5559505238185813,2.0323453445053423,0
6856.500216954229,-0.48138886829051575,2.2105318529267235,0
6857.500282963344,-0.3657158727156465,2.157044931826599,0
6858.500314664824,-0.2431709930036926,2.5326132760360207,0
6859.500336246928,-0.24840286001317133,2.9249537835188173,0
6860.500260126601,0.037479995006091775,1.8275012098898364,0
6861.500298107526,0.22903285008852664,1.3898811169789802,0
6862.500342618546,0.1795495492511786,1.432047200934947,0
6863.500315164483,0.3667907498672991,1.2794851266263498,0
6864.500308756564,0.13033007690859022,1.5051171589208534,0
6865.500298321161,0.05443996646269605,1.6166534830890527,0
6866.500342022688,0.035659595798605205,1.9256935234168622,0
6867.500209145599,0.14554934334889838,1.4614139072567132,0
6868.50027260877,0.16933841268624986,0.9223923899655566,0
6869.5002256433545,0.18692508890383672,0.9122442568543886,0
6870.500228242837,0.10148576282557914,0.9715720250593426,0
6871.500225110179,-0.16168841586175342,1.0369584304185693,0
6872.500205051953,-0.05668516665464127,0.7532096527816187,0
6873.500215119405,0.008281523715007474,0.5572186329372182,0
6874.500181889544,0.02987320011194379,0.060454747210051105,0
6875.500122260075,0.16141804126770065,-0.024106123788038596,0
6876.500206659253,0.3639003207050314,0.42900758807480205,0
6877.500238439055,-0.1373101294176671,1.515754453749555,0
6878.500179830475,0.18827375612505945,1.1653705703226327,0
6879.5001406796155,-0.07294068604347308,1.1110632700284577,0
6880.500210347146,-0.11026051419978658,1.1430934690754855,0
6881.500138833172,-0.11996471537206449,1.0234858068112171,0
6882.500189128924,-0.3432676949059599,1.3431648651012391,0
6883.500165454634,-0.22542056511850864,1.3143213868731003,0
6884.500201474641,-0.32379525231319534,1.6643044715132977,0
6885.500164189055,-0.2816414672590794,1.670455484387122,0
6886.500177105952,-0.35990366293015114,1.6519845332711176,0
6887.500195057125,-0.3614765646277129,1.7107155027475698,0
6888.50018865366,0.21120661273615565,0.813461624569032,0
6889.50021628282,0.17162766336626023,0.7555904046357248,0
6890.500169213768,0.1891572705533453,0.6125686760464857,0
6891.500176176819,0.11553994366353823,0.694051241678043,0
6892.50016164952,0.31618354674116544,0.39922553256865806,0
6893.500184765291,0.23989118899652362,0.5514473102720274,0
6894.500211167738,0.237063648457253,0.6272489566201446,0
6895.500203314629,-0.008732068350389852,0.6386603190804326,0
6896.50015150588,0.3462559091155537,0.2308992428200703,0
6897.500124722133,0.2820087165458912,0.21199039444190781,0
6898.500153768658,0.21901388108689324,0.2220441007520808,0
6899.500123030896,0.21115853439877186,0.17815057984315358,0
6900.500151598669,0.10842763302700975,0.4040253169711268,0
6901.50013962041,0.05998005571534622,0.30277102136851936,0
6902.50012725376,0.10106531324464306,0.41480363271104603,0
6903.500134382754,0.1318590629111304,0.5692266564035027,0
6904.500143037928,0.0898726750526549,0.8723567539109458,0
6905.500162807118,-0.054660696581055414,1.2789379133480332,0
6906.500203856471,0.8230142387536545,-0.2108483270500075,0
6907.500265283666,1.4664085918812675,-0.6164160860398512,0
6908.500249369029,1.6346319253353685,-1.0259310568751931,0
6909.500273179163,1.5841509071983897,-0.9359711754329965,0
6910.500301153328,1.86602694062782,-1.0132313137944227,0
6911.5002553356135,1.67420353405054,-0.8348008363421247,0
6912.500245521086,1.7954645710689445,-1.2096394570464817,0
6913.500285197829,1.3477917462290374,-0.9342303733938953,0
6914.500255630113,1.2689327993929829,-0.7107568862369827,0
6915.50019315944,1.3088699055613189,-0.8019410336390517,0
6916.50019808296,1.308155833049924,-0.7712907321479391,0
6917.500191304592,1.4347410598951453,-1.2380256268903558,0
6918.50019121951,1.7742840966064417,-1.6951556448815381,0
6919.500176259233,1.4612938248580136,-1.5748486456334354,0
6920.5002641308165,1.6044053943380223,-1.3924690338828074,0
6921.500187789043,1.745786750051212,-1.712536378415737,0
6922.50027652094,2.00522078059362,-1.6206569429374575,0
6923.500239692171,1.6067067084519462,-1.395604481612845,0
6924.500295421633,1.5852303126418303,-0.9981299077585343,0
6925.500270849886,1.5993530639303357,-1.1934746396466802,0
6926.500208077891,2.0576899608940313,-1.5944781462439679,0
6927.500308042487,2.0057017447318444,-1.192940796266033,0
6928.500495447568,2.098485986978164,-0.5031927315048959,0
6929.500479263221,2.1166077901491094,-0.6219708041440666,0
6930.500438349989,2.3625591917925415,-0.5213527391429331,0
6931.500455579328,2.1068549868525888,-0.28989282491556123,0
6932.50040944265,2.218494983687311,-0.4515737348618231,0
6933.500430955632,2.194086052925985,-0.3974568811258828,0
6934.500438695902,1.7840886956701256,-0.3648854742097677,0
6935.500342884855,1.5560640680864573,-0.6565167960853184,0
6936.500303087475,1.5197445549947153,-0.7175952705750235,0
6937.500338037062,1.4961442403334655,-0.8049534944617905,0
6938.500357020442,1.4769055876362625,-0.7919024476232852,0
6939.500284537112,1.5799389879861485,-1.1331979423123797,0
6940.500349810314,1.4319044020255762,-0.7927959173582692,0
6941.500289635912,1.4685470636376854,-0.8576623729084807,0
6942.500289870915,1.3570597013394614,-0.5754923402856499,0
6943.500389221104,1.5058233816514743,-0.39302128382461354,0
6944.500436786205,1.3059485836254479,-0.2990351921106808,0
6945.500375322313,1.4328056733372017,-0.18925830519048795,0
6946.500282834383,1.219444135876758,-0.40283058463100824,0
6947.50024937376,0.8464015429646619,0.767628479007568,0
6948.500240361183,1.065188643917062,0.3749654532601243,0
